episode,is_optimal,surprise
950,1,0.000005
951,1,0.000004
952,1,0.000004
953,1,0.000003
954,1,0.000003
955,1,0.000003
956,1,0.000003
957,1,0.000002
958,1,0.000002
959,1,0.000002
960,1,0.000002
961,1,0.000002
962,1,0.000001
963,1,0.000001
964,1,0.000001
965,1,0.000001
966,1,0.000001
967,1,0.000001
968,1,0.000001
969,1,0.000001
970,1,0.000001
971,1,0.000001
972,1,0.000000
973,1,0.000000
974,1,0.000000
975,1,0.000000
976,1,0.000000
977,1,0.000000
978,1,0.000000
979,1,0.000000
980,1,0.000000
981,1,0.000000
982,1,0.000000
983,1,0.000000
984,1,0.000000
985,1,0.000000
986,1,0.000000
987,1,0.000000
988,1,0.000000
989,1,0.000000
990,1,0.000000
991,1,0.000000
992,1,0.000000
993,1,0.000000
994,1,0.000000
995,1,0.000000
996,1,0.000000
997,1,0.000000
998,1,0.000000
999,1,0.000000
1000,1,0.000000
1001,1,0.000000
1002,1,0.000000
1003,1,0.000000
1004,1,0.000000
1005,1,0.000000
1006,1,0.000000
1007,1,0.000000
1008,1,0.000000
1009,1,0.000000
1010,1,0.000000
1011,1,0.000000
1012,1,0.000000
1013,1,0.000000
1014,1,0.000000
1015,1,0.000000
1016,1,0.000000
1017,1,0.000000
1018,1,0.000000
1019,1,0.000000
1020,1,0.000000
1021,1,0.000000
1022,1,0.000000
1023,1,0.000000
1024,1,0.000000
1025,1,0.000000
1026,1,0.000000
1027,1,0.000000
1028,1,0.000000
1029,1,0.000000
1030,1,0.000000
1031,1,0.000000
1032,1,0.000000
1033,1,0.000000
1034,1,0.000000
1035,1,0.000000
1036,1,0.000000
1037,1,0.000000
1038,1,0.000000
1039,1,0.000000
1040,1,0.000000
1041,1,0.000000
1042,1,0.000000
1043,1,0.000000
1044,1,0.000000
1045,1,0.000000
1046,1,0.000000
1047,1,0.000000
1048,1,0.000000
1049,1,0.000000
1050,1,0.000000
1051,1,0.000000
1052,1,0.000000
1053,1,0.000000
1054,1,0.000000
1055,1,0.000000
1056,1,0.000000
1057,1,0.000000
1058,1,0.000000
1059,1,0.000000
1060,1,0.000000
1061,1,0.000000
1062,1,0.000000
1063,1,0.000000
1064,1,0.000000
1065,1,0.000000
1066,1,0.000000
1067,1,0.000000
1068,1,0.000000
1069,1,0.000000
1070,1,0.000000
1071,1,0.000000
1072,1,0.000000
1073,1,0.000000
1074,1,0.000000
1075,1,0.000000
1076,1,0.000000
1077,1,0.000000
1078,1,0.000000
1079,1,0.000000
1080,1,0.000000
1081,1,0.000000
1082,1,0.000000
1083,1,0.000000
1084,1,0.000000
1085,1,0.000000
1086,1,0.000000
1087,1,0.000000
1088,1,0.000000
1089,1,0.000000
1090,1,0.000000
1091,1,0.000000
1092,1,0.000000
1093,1,0.000000
1094,1,0.000000
1095,1,0.000000
1096,1,0.000000
1097,1,0.000000
1098,1,0.000000
1099,1,0.000000
1100,1,0.000000
1101,1,0.000000
1102,1,0.000000
1103,1,0.000000
1104,1,0.000000
1105,1,0.000000
1106,1,0.000000
1107,1,0.000000
1108,1,0.000000
1109,1,0.000000
1110,1,0.000000
1111,1,0.000000
1112,1,0.000000
1113,1,0.000000
1114,1,0.000000
1115,1,0.000000
1116,1,0.000000
1117,1,0.000000
1118,1,0.000000
